Date,Open,High,Low,Close,Adj Close,Volume
2005-10-10,20.500000,20.750000,17.500000,17.600000,5.247744,16761299
2005-10-17,17.520000,18.270000,16.600000,17.150000,5.113568,2135024
2005-10-24,17.150000,17.799999,16.549999,16.750000,4.994302,1074928
2005-10-31,16.799999,17.690001,16.700001,17.549999,5.232836,2146924
2005-11-07,17.780001,17.780001,17.000000,17.200001,5.128478,626674
2005-11-14,17.200001,17.350000,16.750000,17.049999,5.083751,1162695
2005-11-21,17.000000,18.080000,16.950001,17.879999,5.331230,1399133
2005-11-28,18.049999,18.100000,15.160000,16.690001,4.976411,5993002
2005-12-05,16.790001,16.790001,16.049999,16.400000,4.889943,910938
2005-12-12,16.500000,16.730000,16.299999,16.650000,4.964485,989371
2005-12-19,16.700001,16.700001,16.020000,16.230000,4.839255,899423
2005-12-26,16.230000,16.250000,15.760000,15.800000,4.711043,240599
2006-01-02,15.900000,16.290001,15.550000,16.150000,4.815401,1350098
2006-01-09,16.299999,16.320000,15.510000,15.640000,4.663337,937230
2006-01-16,15.700000,15.900000,15.350000,15.700000,4.681226,1690178
2006-01-23,15.700000,15.820000,14.930000,15.750000,4.696134,1995616
2006-01-30,15.790000,15.880000,15.110000,15.280000,4.555995,1195076
2006-02-06,15.350000,15.600000,15.150000,15.470000,4.612648,544261
2006-02-13,15.450000,16.889999,15.240000,16.750000,4.994302,1660496
2006-02-20,16.940001,17.400000,16.559999,16.809999,5.012192,1580284
2006-02-27,17.100000,17.139999,16.309999,16.469999,4.910815,1173789
2006-03-06,16.600000,17.110001,16.370001,17.049999,5.083751,527806
2006-03-13,17.059999,17.780001,16.959999,17.750000,5.292470,1276980
2006-03-20,17.799999,18.450001,17.360001,18.150000,5.411736,1566120
2006-03-27,18.230000,18.340000,17.549999,17.940001,5.349122,1060150
2006-04-03,18.000000,18.150000,17.750000,18.000000,5.367011,1542591
2006-04-10,18.000000,18.049999,17.049999,17.490000,5.214945,617097
2006-04-17,17.490000,17.700001,17.200001,17.700001,5.277561,585687
2006-04-24,17.690001,18.100000,17.600000,18.000000,5.367011,1427148
2006-05-01,18.000000,18.600000,17.750000,18.400000,5.486278,1255713
2006-05-08,18.400000,18.700001,18.180000,18.200001,5.426644,863195
2006-05-15,18.059999,18.190001,17.299999,17.820000,5.313341,542003
2006-05-22,17.889999,17.889999,17.000000,17.299999,5.158295,616804
2006-05-29,17.520000,18.100000,17.000000,17.040001,5.080771,1333324
2006-06-05,17.070000,17.200001,16.000000,16.100000,4.800493,836105
2006-06-12,16.500000,16.600000,15.550000,16.000000,4.770676,576972
2006-06-19,16.100000,17.120001,16.040001,16.790001,5.006228,407706
2006-06-26,16.660000,17.080000,16.500000,16.700001,4.979394,735688
2006-07-03,16.850000,17.100000,16.650000,16.900000,5.039027,242307
2006-07-10,16.920000,16.920000,15.550000,15.700000,4.681226,501870
2006-07-17,15.700000,16.160000,15.500000,15.500000,4.621593,459481
2006-07-24,15.600000,15.820000,15.350000,15.660000,4.669300,473582
2006-07-31,15.820000,17.200001,15.630000,17.000000,5.068844,1080987
2006-08-07,17.100000,17.200001,16.850000,16.900000,5.039027,329624
2006-08-14,17.000000,18.100000,17.000000,17.450001,5.203019,1709798
2006-08-21,17.350000,17.600000,17.200001,17.500000,5.217928,372772
2006-08-28,17.600000,17.600000,16.250000,17.250000,5.143385,1761574
2006-09-04,17.350000,18.010000,17.250000,18.000000,5.367011,1492156
